,연관키워드,월간검색수_PC,월간검색수_모바일,월평균클릭수_PC,월평균클릭수_모바일,월평균클릭률_PC,월평균클릭률_모바일,월평균노출광고수,경쟁정도
431,헤어트리트먼트,2440.0,19100.0,9.9,102.3,0.43,0.57,15,3
435,헤어팩,2560.0,18600.0,4.5,89.3,0.19,0.52,15,3
437,트리트먼트추천,1200.0,12800.0,1.3,68.9,0.12,0.57,15,3
439,헤어에센스,7120.0,66100.0,10.5,292.5,0.16,0.48,15,3
444,린스,1740.0,11300.0,1.4,45.8,0.09,0.43,15,3
447,노워시트리트먼트,1580.0,5570.0,2.5,48.8,0.17,0.93,15,3
448,컨디셔너,1140.0,9500.0,0.9,57.3,0.09,0.65,15,3
451,헤어오일,2340.0,23300.0,4.9,67.0,0.23,0.34,15,3
483,TREATMENT,3250.0,8760.0,0.0,0.3,0.0,0.01,3,3
633,헤어에센스추천,1320.0,11100.0,2.5,117.0,0.2,1.12,15,3
746,두피에센스,1320.0,9130.0,1.1,37.8,0.09,0.45,15,3
749,컬링에센스,1140.0,10600.0,1.3,42.8,0.12,0.43,15,3
752,헤어미스트,1700.0,10500.0,3.2,60.9,0.2,0.62,15,3
782,컬크림,2030.0,13300.0,5.3,61.9,0.28,0.5,15,3
785,두피영양제,1340.0,10400.0,3.4,187.1,0.28,1.9,15,3
795,케라틴,1010.0,3420.0,0.3,13.1,0.04,0.42,15,3
797,비타민젤리,1470.0,7550.0,3.1,70.9,0.23,1.02,15,3
813,탈모영양제,1350.0,8590.0,3.5,88.6,0.27,1.1,15,3
826,바디워시,8890.0,79200.0,15.9,297.0,0.19,0.4,15,3
828,손세정제,3980.0,13600.0,5.2,51.8,0.14,0.41,15,3
829,등드름바디워시,1470.0,10000.0,4.1,134.7,0.29,1.41,15,3
830,바디워시추천,1870.0,17500.0,1.5,76.6,0.09,0.47,15,3
832,손소독제,5060.0,11300.0,11.1,52.2,0.23,0.49,15,3
833,남성화장품,2470.0,10500.0,19.5,144.6,0.83,1.45,15,3
836,남자화장품,2660.0,12200.0,14.5,126.3,0.58,1.1,15,3
837,시카케어,2300.0,14600.0,1.7,65.3,0.08,0.48,15,3
841,세수비누,1150.0,6260.0,5.0,82.9,0.46,1.42,15,3
843,핸드크림,22800.0,103500.0,45.7,450.0,0.21,0.46,15,3
845,도루코면도기,2270.0,12700.0,5.0,130.5,0.24,1.1,15,3
848,아기로션,1890.0,11600.0,2.7,27.6,0.15,0.25,15,3
851,면봉,2240.0,8020.0,2.3,43.2,0.11,0.58,15,3
852,소독티슈,1380.0,5200.0,2.6,24.1,0.2,0.5,15,3
855,요석제거제,2270.0,6240.0,6.7,85.8,0.32,1.49,15,3
856,비건화장품,3180.0,7080.0,26.9,113.5,0.89,1.7,15,3
861,바디스크럽,2490.0,21800.0,7.8,143.3,0.33,0.7,15,3
868,린스,1740.0,11300.0,1.4,45.8,0.09,0.43,15,3
869,도루코,5270.0,9910.0,1.4,16.7,0.03,0.18,15,3
870,남자올인원,1130.0,5060.0,2.6,30.1,0.25,0.63,15,3
871,약산성바디워시,1010.0,3510.0,1.1,25.0,0.11,0.75,15,3
873,크린콜,1970.0,4920.0,3.1,59.3,0.17,1.28,15,3
906,바디,1180.0,5720.0,0.3,1.7,0.03,0.04,15,3
919,바이오가,2000.0,15100.0,5.5,167.8,0.29,1.18,9,2
1028,인그로운헤어,1510.0,14300.0,1.5,18.9,0.11,0.14,15,3
1042,샤워,1430.0,5550.0,0.4,1.3,0.03,0.03,15,3
1064,아기용품,1440.0,6300.0,11.1,68.8,0.81,1.18,15,3
1066,스크럽,2080.0,7930.0,2.3,4.5,0.12,0.07,15,3
1073,향좋은바디로션추천,1460.0,13500.0,5.3,128.3,0.38,1.0,15,3
