,연관키워드,월간검색수_PC,월간검색수_모바일,월평균클릭수_PC,월평균클릭수_모바일,월평균클릭률_PC,월평균클릭률_모바일,월평균노출광고수,경쟁정도,키워드,입찰가_모바일_1위
2994,전자담배액상,13600.0,59000.0,183.0,1521.0,3.18,4.92,1,1,전자담배액상,70.0
2995,중역의자,2510.0,4390.0,28.1,45.1,1.17,1.11,15,3,중역의자,6290.0
2996,안락의자,2430.0,13700.0,23.5,262.6,1.01,2.09,15,3,안락의자,1240.0
2997,전기레인지,2270.0,9690.0,3.1,80.5,0.14,0.9,15,3,전기레인지,4530.0
2998,바디프랜드안마의자,3290.0,33500.0,23.3,602.4,0.73,1.95,15,3,바디프랜드안마의자,6980.0
2999,안마기,5230.0,35400.0,41.7,417.9,0.83,1.26,15,3,안마기,4680.0
3000,사무용의자,13800.0,18800.0,135.9,248.4,1.02,1.41,15,3,사무용의자,6890.0
3001,안마의자추천,1200.0,15800.0,12.6,172.1,1.09,1.14,15,3,안마의자추천,10720.0
3002,컴퓨터의자,9710.0,28600.0,71.4,494.4,0.78,1.84,15,3,컴퓨터의자,2780.0
3003,카페의자,3930.0,21200.0,83.5,469.3,2.21,2.36,15,3,카페의자,4390.0
3004,혼수,1430.0,6160.0,1.5,16.3,0.12,0.29,15,3,혼수,11770.0
3005,PAUSE,3390.0,13300.0,0.3,1.5,0.02,0.02,3,3,PAUSE,970.0
3006,리클라이너,6130.0,29000.0,23.7,246.8,0.41,0.94,15,3,리클라이너,2700.0
3007,어깨마사지기,2240.0,18900.0,12.2,282.6,0.57,1.62,15,3,어깨마사지기,3010.0
3008,결혼기념일선물,6310.0,38700.0,14.7,129.0,0.24,0.35,15,3,결혼기념일선물,5300.0
3009,10만원대선물,1990.0,7580.0,2.5,2.3,0.13,0.04,15,3,10만원대선물,2060.0
3010,안마매트,1310.0,6900.0,13.1,275.9,1.03,4.25,15,3,안마매트,3710.0
3011,설날,29300.0,44000.0,5.9,12.0,0.03,0.03,15,3,설날,1130.0
3012,마사지볼,3470.0,16200.0,11.9,183.2,0.36,1.21,15,3,마사지볼,3580.0
3013,소형가전,1140.0,2530.0,3.9,12.1,0.35,0.52,15,3,소형가전,1730.0
3014,마사지기,2990.0,16900.0,21.1,144.5,0.73,0.92,15,3,마사지기,5310.0
3015,안마,1010.0,15500.0,2.2,59.5,0.23,0.43,15,3,안마,8070.0
3016,무중력의자,2370.0,13400.0,8.9,91.1,0.39,0.73,15,3,무중력의자,2360.0
3017,발마사지기,4010.0,56200.0,17.3,543.4,0.45,1.01,15,3,발마사지기,2390.0
3018,스트레칭마사지기,2310.0,6810.0,24.9,283.3,1.09,4.45,15,3,스트레칭마사지기,15600.0
3019,마사지기계,1290.0,10800.0,9.3,190.2,0.75,1.91,15,3,마사지기계,7360.0
3020,휴테크안마의자,2100.0,16800.0,7.8,210.5,0.39,1.36,15,3,휴테크안마의자,2720.0
3021,발마사지,1680.0,28100.0,4.9,116.5,0.31,0.45,15,3,발마사지,1470.0
3022,마사지,7980.0,161900.0,8.6,308.5,0.12,0.21,15,3,마사지,3480.0
3023,세라젬안마의자,1810.0,23500.0,10.4,469.5,0.59,2.18,15,3,세라젬안마의자,1340.0
3024,브람스안마의자,1440.0,9510.0,3.1,108.8,0.22,1.26,15,3,브람스안마의자,2530.0
3025,파나소닉안마의자,1840.0,9480.0,7.5,162.5,0.43,1.88,15,3,파나소닉안마의자,3390.0
3026,코지마안마의자,3010.0,31000.0,11.2,481.0,0.39,1.71,15,3,코지마안마의자,3670.0
3027,세라젬렌탈,1150.0,10300.0,15.8,405.7,1.41,4.26,10,2,세라젬렌탈,1430.0
3028,사파,1310.0,7090.0,0.6,10.3,0.05,0.16,15,3,사파,980.0
3029,인버터,8750.0,23400.0,33.4,377.4,0.4,1.71,15,3,인버터,11280.0
3030,어깨안마기,1350.0,7020.0,3.3,59.3,0.25,0.91,15,3,어깨안마기,3970.0
3031,1구인덕션,4770.0,22600.0,9.8,151.8,0.22,0.72,15,3,1구인덕션,3950.0
3032,아이패드,89500.0,351100.0,80.0,1574.5,0.1,0.48,15,3,아이패드,8230.0
3033,하이브리드,9430.0,38600.0,4.7,113.8,0.06,0.32,15,3,하이브리드,1570.0
3034,인덕션하이라이트차이,1030.0,5560.0,0.7,1.0,0.08,0.02,14,3,인덕션하이라이트차이,1540.0
3035,전자레인지선반,2690.0,19700.0,12.8,226.1,0.5,1.23,15,3,전자레인지선반,2090.0
3036,전자렌지선반,1040.0,6520.0,6.9,130.4,0.69,2.18,15,3,전자렌지선반,1990.0
3037,키친타올걸이,1260.0,9290.0,5.9,130.3,0.49,1.51,15,3,키친타올걸이,1030.0
3038,브라켓,7670.0,14600.0,9.4,54.1,0.13,0.39,15,3,브라켓,4720.0
3039,무지주선반,1410.0,4080.0,8.5,75.5,0.63,2.0,15,3,무지주선반,1680.0
3040,원목선반,1850.0,11500.0,12.7,108.8,0.72,1.02,15,3,원목선반,1280.0
3041,이동식트롤리,1300.0,14100.0,6.5,125.8,0.52,0.94,15,3,이동식트롤리,1350.0
3042,서재인테리어,1600.0,4760.0,10.6,46.6,0.7,1.08,15,3,서재인테리어,2140.0
3043,화환,17200.0,57600.0,342.8,1863.0,2.04,3.43,15,3,화환,10100.0
3044,근조화환,12800.0,42000.0,237.0,1716.0,1.89,4.31,15,3,근조화환,11750.0
3045,축하화환,5340.0,25500.0,120.8,1134.3,2.36,4.7,15,3,축하화환,8810.0
3046,개업화환,3510.0,11600.0,54.4,577.2,1.61,5.22,15,3,개업화환,8170.0
3047,결혼식화환,3270.0,10000.0,68.2,375.8,2.13,4.0,15,3,결혼식화환,9350.0
3048,화한,2070.0,6260.0,25.7,186.0,1.28,3.17,15,3,화한,9270.0
3049,결혼화환,1160.0,2920.0,28.3,151.4,2.48,5.56,15,3,결혼화환,10710.0
3050,장례화환,1380.0,9790.0,41.4,540.6,3.08,5.9,15,3,장례화환,11170.0
3051,결혼식화환문구,2200.0,5290.0,6.7,52.5,0.31,1.05,15,3,결혼식화환문구,2840.0
3052,결혼화환문구,1430.0,3010.0,5.3,33.0,0.38,1.15,15,3,결혼화환문구,3020.0
3053,근조,24300.0,82900.0,10.1,126.4,0.05,0.16,15,3,근조,6830.0
3054,장례식화환,1160.0,6080.0,14.3,128.1,1.28,2.24,15,3,장례식화환,13590.0
3055,꽃배달서비스,3250.0,9950.0,66.7,814.2,2.11,8.73,15,3,꽃배달서비스,7530.0
3056,조의,7130.0,25800.0,1.1,8.1,0.02,0.04,15,3,조의,3410.0
3057,당일꽃배달,2150.0,2480.0,13.7,138.0,0.67,5.94,15,3,당일꽃배달,6950.0
3058,축결혼,4240.0,6140.0,0.9,5.3,0.03,0.1,15,3,축결혼,6770.0
3059,부의,15600.0,46300.0,0.7,3.0,0.01,0.01,3,3,부의,1640.0
3060,삼가고인의명복을빕니다,10400.0,71500.0,4.5,100.8,0.05,0.15,15,3,삼가고인의명복을빕니다,4110.0
3061,화환문구,1190.0,3540.0,2.6,31.5,0.23,0.94,15,3,화환문구,3630.0
3062,축화혼,2570.0,5000.0,0.9,19.3,0.04,0.44,15,3,축화혼,1500.0
3063,조문,6900.0,29500.0,0.8,2.3,0.02,0.01,15,3,조문,2790.0
3064,근조화환문구,1260.0,2730.0,5.0,51.3,0.41,2.0,15,3,근조화환문구,4740.0
3065,결혼축하문구,1660.0,7160.0,2.0,2.0,0.13,0.04,13,2,결혼축하문구,1300.0
3066,분향소,5420.0,23300.0,0.3,1.3,0.01,0.01,3,3,분향소,1300.0
3067,개업화분,8910.0,88500.0,170.0,1739.4,1.97,2.02,15,3,개업화분,6510.0
3068,화분,13600.0,63300.0,103.7,833.3,0.79,1.43,15,3,화분,1750.0
3069,화분배달,2910.0,5550.0,32.8,227.8,1.19,4.25,15,3,화분배달,6150.0
3070,축하화분,1740.0,5580.0,46.1,230.2,2.67,4.32,15,3,축하화분,6360.0
3071,개업축하화분,1210.0,5280.0,29.3,204.6,2.46,4.09,15,3,개업축하화분,5880.0
3072,대형화분,2380.0,12200.0,32.7,215.9,1.42,1.92,15,3,대형화분,1870.0
3073,개업,1010.0,3310.0,0.8,1.9,0.09,0.07,15,3,개업,2810.0
3074,돈나무,2540.0,24600.0,8.0,347.3,0.33,1.52,15,3,돈나무,2420.0
3075,관엽식물,1470.0,6060.0,8.7,87.8,0.61,1.57,15,3,관엽식물,2440.0
3076,뱅갈고무나무,3380.0,35100.0,18.0,437.5,0.55,1.35,15,3,뱅갈고무나무,1320.0
3077,아레카야자,2910.0,16500.0,7.9,107.2,0.29,0.7,15,3,아레카야자,1400.0
3078,알로카시아,2850.0,30700.0,4.7,205.6,0.17,0.73,15,3,알로카시아,1290.0
3079,홍콩야자,1590.0,15800.0,3.7,113.8,0.24,0.78,15,3,홍콩야자,1450.0
3080,파키라,1700.0,14800.0,5.1,107.0,0.31,0.78,15,3,파키라,1430.0
3081,드라코,1100.0,7750.0,2.3,44.1,0.23,0.63,15,3,드라코,1500.0
3082,녹보수,2020.0,12100.0,8.7,233.5,0.45,2.07,15,3,녹보수,1530.0
3083,테이블야자,1910.0,13100.0,1.9,64.1,0.11,0.53,15,3,테이블야자,1170.0
3084,거실화분,1610.0,33300.0,13.7,332.6,0.87,1.04,15,3,거실화분,1570.0
3085,미니화분,1090.0,4910.0,4.0,49.1,0.39,1.07,15,3,미니화분,1780.0
3086,율마,2420.0,16900.0,5.3,132.7,0.23,0.86,15,3,율마,1430.0
3087,극락조,2520.0,18800.0,10.4,327.8,0.43,1.88,15,3,극락조,1350.0
3088,개업화분문구,1200.0,3980.0,3.9,55.5,0.33,1.46,15,3,개업화분문구,2000.0
3089,고무나무,3360.0,20000.0,10.7,208.5,0.33,1.13,15,3,고무나무,1540.0
3090,안스리움,2040.0,20700.0,2.9,90.0,0.15,0.48,15,3,안스리움,1650.0
3091,공기정화식물,4650.0,27300.0,22.7,402.5,0.51,1.59,15,3,공기정화식물,1870.0
3092,개운죽,1960.0,16600.0,3.9,99.1,0.21,0.65,15,3,개운죽,1770.0
3093,유칼립투스,4530.0,39700.0,4.2,175.5,0.1,0.48,15,3,유칼립투스,1450.0
3094,남천,2590.0,28200.0,7.3,95.9,0.29,0.37,15,3,남천,1250.0
3095,산세베리아,2510.0,14000.0,6.1,182.0,0.25,1.4,15,3,산세베리아,1350.0
3096,근조리본,32300.0,71200.0,25.9,245.9,0.09,0.35,15,3,근조리본,2170.0
3097,별세,7950.0,26600.0,0.0,0.3,0.0,0.01,3,3,별세,770.0
3098,조의문구,1900.0,11300.0,2.8,134.5,0.15,1.26,15,3,조의문구,1670.0
3099,꽃바구니,3350.0,36400.0,59.5,610.1,1.81,1.73,15,3,꽃바구니,4260.0
3100,꽃다발,6620.0,49500.0,57.5,1059.8,0.9,2.28,15,3,꽃다발,1900.0
3101,FLOWER,1890.0,7560.0,0.8,2.9,0.05,0.05,15,3,FLOWER,1180.0
3102,여자친구선물,1890.0,9310.0,5.5,34.7,0.3,0.4,15,3,여자친구선물,8580.0
3103,빼빼로데이,66800.0,409900.0,83.5,1958.0,0.13,0.49,15,3,빼빼로데이,1400.0
3104,하바리움,2020.0,8060.0,6.0,44.2,0.31,0.59,15,3,하바리움,1830.0
3105,화살나무,1860.0,23200.0,8.6,182.1,0.48,0.84,15,3,화살나무,1290.0
3106,작약,3890.0,25100.0,8.3,86.5,0.22,0.37,15,3,작약,1340.0
3107,여자친구생일선물,3110.0,21400.0,8.4,177.5,0.29,0.89,15,3,여자친구생일선물,9090.0
3108,빼빼로데이선물,22700.0,124700.0,82.5,1506.3,0.37,1.22,15,3,빼빼로데이선물,1220.0
3109,갈대,4310.0,29400.0,3.9,3.3,0.1,0.02,15,3,갈대,970.0
3110,돈꽃다발,1230.0,9300.0,12.1,293.8,1.01,3.36,15,3,돈꽃다발,2350.0
3111,프러포즈,1230.0,5920.0,5.9,79.0,0.5,1.43,15,3,프러포즈,2080.0
3112,빼빼로데이꽃,1010.0,5880.0,6.4,123.3,0.64,2.12,15,3,빼빼로데이꽃,2770.0
3113,결혼기념일,4130.0,25000.0,3.4,8.0,0.09,0.04,15,3,결혼기념일,1840.0
3114,꽃배달,12400.0,64700.0,463.9,4329.2,3.82,7.05,15,3,꽃배달,8790.0
3115,빼빼로데이이벤트,2780.0,10700.0,7.9,126.2,0.29,1.18,15,3,빼빼로데이이벤트,1050.0
3116,수능선물추천,2590.0,17700.0,5.8,126.1,0.23,0.79,15,3,수능선물추천,1650.0
3117,빼빼로선물,3020.0,18800.0,19.9,323.3,0.66,1.73,15,3,빼빼로선물,1650.0
3118,빼빼로데이선물세트,1540.0,2210.0,5.0,104.0,0.34,4.76,15,3,빼빼로데이선물세트,890.0
3119,밸런타인데이,1160.0,1200.0,0.5,1.8,0.05,0.17,15,3,밸런타인데이,1000.0
3120,부산요트투어,4930.0,35400.0,49.7,948.3,1.05,2.88,15,3,부산요트투어,3710.0
3121,부산가볼만한곳,25300.0,248100.0,56.6,2522.7,0.24,1.11,15,3,부산가볼만한곳,6630.0
3122,부산해운대가볼만한곳,1720.0,12900.0,3.5,98.3,0.21,0.83,15,3,부산해운대가볼만한곳,1200.0
3123,부산더베이101,1380.0,7610.0,1.5,38.1,0.12,0.55,11,2,부산더베이101,1120.0
3124,국내여행추천,1440.0,5830.0,4.9,36.1,0.36,0.67,15,3,국내여행추천,2190.0
3125,부산관광,1730.0,4720.0,4.3,48.7,0.26,1.12,15,3,부산관광,1620.0
3126,부산야경,1320.0,9750.0,0.6,1.3,0.05,0.02,13,2,부산야경,890.0
3127,부산여행코스,1730.0,4020.0,3.3,7.7,0.2,0.21,15,3,부산여행코스,4240.0
3128,부산데이트,1510.0,9260.0,4.1,66.7,0.29,0.79,15,3,부산데이트,2020.0
3129,부산데이트코스,1220.0,7450.0,1.9,44.8,0.16,0.66,15,3,부산데이트코스,5540.0
3130,부산축제,10500.0,68100.0,2.7,2.7,0.03,0.01,14,3,부산축제,1190.0
3131,관광지,2480.0,7940.0,1.5,36.8,0.07,0.51,15,3,관광지,610.0
3132,광안리놀거리,1930.0,19800.0,1.9,138.0,0.11,0.76,15,3,광안리놀거리,600.0
3133,부산관광지,2170.0,6750.0,1.4,8.7,0.07,0.14,15,3,부산관광지,1310.0
3134,해운대놀거리,2480.0,26600.0,3.9,141.5,0.17,0.58,15,3,해운대놀거리,1220.0
3135,부산여행지,1140.0,3660.0,0.6,4.3,0.06,0.13,15,3,부산여행지,1440.0
3136,부산놀거리,4810.0,31100.0,7.9,195.5,0.18,0.69,15,3,부산놀거리,1140.0
3137,부산여행,14600.0,56100.0,25.7,329.9,0.19,0.64,15,3,부산여행,2010.0
3138,서면놀거리,2000.0,25000.0,3.7,100.8,0.2,0.45,15,3,서면놀거리,680.0
3139,부산명소,1050.0,5510.0,0.5,14.2,0.05,0.28,15,3,부산명소,1290.0
3140,부산1박2일여행,1400.0,6160.0,3.1,52.2,0.24,0.91,15,3,부산1박2일여행,1270.0
3141,부산여행코스추천,2310.0,16500.0,4.5,215.3,0.2,1.41,15,3,부산여행코스추천,1730.0
3142,부산볼거리,1180.0,5760.0,1.9,22.7,0.18,0.44,15,3,부산볼거리,1040.0
3143,부산2박3일코스,1090.0,3700.0,1.0,14.0,0.11,0.42,14,3,부산2박3일코스,1380.0
3144,부산갈만한곳,1810.0,20700.0,2.4,105.8,0.14,0.57,15,3,부산갈만한곳,1040.0
3145,부산해운대,4070.0,18600.0,1.9,65.3,0.05,0.39,15,3,부산해운대,1140.0
3146,부산광안리,3170.0,14100.0,5.2,44.7,0.18,0.35,8,2,부산광안리,1840.0
3147,부산혼자여행,1120.0,5420.0,1.4,7.3,0.14,0.15,14,3,부산혼자여행,1280.0
3148,국내혼자여행하기좋은곳,1790.0,8460.0,3.1,39.1,0.18,0.51,15,3,국내혼자여행하기좋은곳,920.0
3149,국내여행지추천,152600.0,31600.0,208.9,181.9,0.15,0.63,15,3,국내여행지추천,2320.0
3150,남포동놀거리,1030.0,12700.0,2.4,53.7,0.25,0.47,9,2,남포동놀거리,300.0
3151,부산근교가볼만한곳,1130.0,13900.0,3.1,106.8,0.29,0.87,15,3,부산근교가볼만한곳,1550.0
3152,유람선,1820.0,7780.0,1.4,19.3,0.09,0.28,15,3,유람선,1400.0
3153,요트,3070.0,13400.0,16.1,131.5,0.55,1.06,15,3,요트,1290.0
3154,기장가볼만한곳,3120.0,50600.0,5.7,347.3,0.2,0.77,15,3,기장가볼만한곳,820.0
3155,국내여행지,4080.0,12800.0,5.5,12.3,0.15,0.11,15,3,국내여행지,2250.0
3156,국내여행,8300.0,36000.0,50.7,556.5,0.64,1.67,15,3,국내여행,1870.0
3157,범일동맛집,1630.0,12900.0,3.7,28.7,0.24,0.24,9,2,범일동맛집,900.0
3158,부산기장맛집,2490.0,28800.0,5.7,193.3,0.24,0.74,15,3,부산기장맛집,980.0
3159,부산송정맛집,2360.0,29500.0,5.3,41.3,0.24,0.16,5,2,부산송정맛집,710.0
3160,송정맛집,2430.0,38700.0,3.1,55.6,0.14,0.16,13,2,송정맛집,1060.0
3161,양산가볼만한곳,2480.0,48200.0,8.7,367.3,0.37,0.87,15,3,양산가볼만한곳,1070.0
3162,양산맛집,5870.0,76500.0,16.6,1011.9,0.3,1.48,15,3,양산맛집,1470.0
3163,전곡항,2600.0,15000.0,9.5,179.3,0.38,1.33,12,3,전곡항,870.0
3164,김포가볼만한곳,2750.0,42900.0,4.9,354.0,0.2,0.93,15,3,김포가볼만한곳,910.0
3165,YACHT,1250.0,4860.0,0.2,0.0,0.02,0.0,15,3,YACHT,2120.0
3166,데이트팝,1220.0,2700.0,0.0,1.0,0.0,0.05,1,2,데이트팝,70.0
3167,한강라면,1320.0,10300.0,2.8,58.3,0.23,0.62,14,3,한강라면,950.0
3168,새빛둥둥섬,1020.0,3820.0,3.0,6.0,0.31,0.18,1,2,새빛둥둥섬,70.0
3169,서울관광지,1390.0,4530.0,0.5,1.7,0.04,0.04,15,3,서울관광지,1160.0
3170,서울구경,1040.0,5980.0,0.5,3.0,0.06,0.06,11,2,서울구경,1290.0
3171,서울야경,2300.0,14700.0,0.0,0.3,0.0,0.01,3,3,서울야경,780.0
3172,한강유람선,4780.0,39200.0,8.4,234.0,0.19,0.69,14,3,한강유람선,1910.0
3173,안성가볼만한곳,2730.0,38500.0,5.3,210.8,0.2,0.61,15,3,안성가볼만한곳,230.0
3174,부산시티투어버스,3250.0,17600.0,10.9,256.3,0.36,1.59,15,3,부산시티투어버스,1580.0
3175,문화상품권,39900.0,87700.0,63.4,1017.7,0.17,1.26,15,3,문화상품권,3820.0
3176,신세계상품권,13800.0,95300.0,94.2,1242.6,0.7,1.41,15,3,신세계상품권,7010.0
3177,기프티콘,14500.0,49900.0,125.9,429.4,0.89,0.94,15,3,기프티콘,19000.0
3178,모바일문화상품권,1310.0,5170.0,6.1,70.0,0.49,1.46,15,3,모바일문화상품권,5280.0
3179,문화상품권구매,2410.0,9190.0,29.9,334.4,1.31,3.9,15,3,문화상품권구매,3400.0
3180,컬쳐캐쉬,1710.0,4780.0,1.5,23.7,0.1,0.54,15,3,컬쳐캐쉬,1660.0
3181,문상,3660.0,17400.0,5.1,83.8,0.15,0.52,15,3,문상,1920.0
3182,신세계상품권구매,1920.0,9690.0,33.2,331.8,1.76,3.66,15,3,신세계상품권구매,2880.0
3183,온라인문화상품권,1120.0,4010.0,4.2,56.0,0.39,1.51,15,3,온라인문화상품권,3130.0
3184,컬쳐랜드문화상품권,13400.0,41000.0,9.4,169.3,0.08,0.46,15,3,컬쳐랜드문화상품권,3790.0
3185,스타벅스쿠폰,2130.0,11400.0,21.1,249.4,1.02,2.35,15,3,스타벅스쿠폰,8870.0
3186,신세계모바일상품권,1250.0,7300.0,11.7,111.0,0.97,1.63,15,3,신세계모바일상품권,2770.0
3187,도서문화상품권,6820.0,9290.0,2.7,36.0,0.05,0.42,15,3,도서문화상품권,3390.0
3188,문화상품권3만원,1130.0,2290.0,2.9,20.7,0.28,0.98,15,3,문화상품권3만원,1790.0
3189,백화점상품권,1490.0,5850.0,14.2,123.8,0.98,2.27,15,3,백화점상품권,2980.0
3190,기프트카드,3050.0,15700.0,10.7,151.0,0.37,1.04,15,3,기프트카드,2410.0
3191,신세계백화점상품권,2500.0,11200.0,13.6,145.5,0.56,1.41,15,3,신세계백화점상품권,1760.0
3192,모바일상품권,1700.0,8540.0,34.4,206.6,2.08,2.59,15,3,모바일상품권,3530.0
3193,주유상품권,1130.0,7420.0,10.9,219.0,0.99,3.12,15,3,주유상품권,2510.0
3194,이마트상품권,2310.0,15500.0,9.6,187.3,0.43,1.3,15,3,이마트상품권,3790.0
3195,해피머니상품권,12300.0,28300.0,8.6,119.0,0.08,0.46,15,3,해피머니상품권,4510.0
3196,스타벅스기프티콘,4210.0,25300.0,53.9,530.4,1.33,2.27,15,3,스타벅스기프티콘,15660.0
3197,해피머니사용처,1470.0,7620.0,1.9,7.9,0.14,0.12,15,3,해피머니사용처,1090.0
3198,해피머니상품권사용처,1020.0,3590.0,0.8,0.0,0.08,0.0,13,2,해피머니상품권사용처,1070.0
3199,문화상품권사용처,4890.0,31600.0,6.1,177.5,0.13,0.61,15,3,문화상품권사용처,1610.0
3200,컬쳐랜드5만원,1550.0,3200.0,2.8,35.3,0.2,1.18,15,3,컬쳐랜드5만원,3110.0
3201,북앤라이프도서문화상품권,2080.0,5070.0,3.1,34.8,0.16,0.74,15,3,북앤라이프도서문화상품권,1550.0
3202,이마트할인,2250.0,12300.0,0.3,0.3,0.02,0.01,15,3,이마트할인,3170.0
3203,도서상품권,1560.0,3320.0,2.5,30.3,0.17,0.98,15,3,도서상품권,1830.0
3204,문화상품권10만원,1520.0,2580.0,8.6,67.1,0.59,2.81,15,3,문화상품권10만원,1570.0
3205,올리브영상품권,1170.0,7740.0,4.8,89.7,0.42,1.26,14,3,올리브영상품권,1870.0
3206,신세계상품권사용처,7280.0,59400.0,9.6,637.3,0.14,1.17,14,3,신세계상품권사용처,270.0
3207,신세계상품권모바일교환권,1620.0,11100.0,9.8,118.5,0.63,1.16,15,3,신세계상품권모바일교환권,2560.0
3208,신세계상품권교환,1230.0,7330.0,6.7,92.8,0.57,1.39,15,3,신세계상품권교환,770.0
3209,온누리상품권구매,1930.0,6220.0,6.7,124.5,0.35,2.11,12,2,온누리상품권구매,470.0
3210,CJ기프트카드,1280.0,6610.0,6.1,57.6,0.5,0.94,14,3,CJ기프트카드,720.0
3211,올리브영기프트카드,1390.0,12300.0,3.9,74.3,0.29,0.65,15,3,올리브영기프트카드,1860.0
3212,켤쳐랜드,1270.0,1290.0,0.0,0.0,0.0,0.0,3,3,켤쳐랜드,670.0
3213,현대백화점상품권,2310.0,11400.0,8.7,145.5,0.39,1.38,15,3,현대백화점상품권,1980.0
3214,제주스냅,1620.0,14100.0,7.3,51.0,0.47,0.38,15,3,제주스냅,3900.0
3215,스냅사진,1800.0,7960.0,5.6,57.3,0.32,0.77,15,3,스냅사진,1710.0
3216,제주서쪽가볼만한곳,2560.0,19100.0,1.9,96.8,0.08,0.55,15,3,제주서쪽가볼만한곳,1440.0
3217,제주도서귀포가볼만한곳,1670.0,8940.0,1.7,61.0,0.11,0.74,15,3,제주도서귀포가볼만한곳,1470.0
3218,제주도서쪽코스,2480.0,9450.0,1.6,3.7,0.07,0.05,14,3,제주도서쪽코스,1180.0
3219,제주여행코스,1330.0,6260.0,2.6,42.3,0.21,0.74,15,3,제주여행코스,1450.0
3220,제주가볼만한곳,9420.0,115400.0,38.3,1210.0,0.43,1.14,15,3,제주가볼만한곳,4130.0
3221,제주금오름,1390.0,5350.0,0.0,0.3,0.0,0.01,3,3,제주금오름,960.0
3222,서귀포가볼만한곳,3050.0,40300.0,3.7,241.1,0.13,0.66,15,3,서귀포가볼만한곳,1490.0
3223,대관,2330.0,4680.0,7.3,5.1,0.33,0.12,15,3,대관,11370.0
3224,제주동쪽가볼만한곳,2640.0,21400.0,2.9,54.0,0.12,0.28,15,3,제주동쪽가볼만한곳,2160.0
3225,웨딩스튜디오,1150.0,4000.0,8.4,55.6,0.76,1.51,15,3,웨딩스튜디오,7090.0
3226,CPB,1140.0,1860.0,3.6,37.4,0.33,2.1,10,2,CPB,1050.0
3227,학지사,3670.0,2390.0,2.0,1.3,0.06,0.06,10,2,학지사,960.0
3228,학지사인싸이트,5510.0,1710.0,139.0,46.0,2.62,5.94,1,1,학지사인싸이트,240.0
3229,티츄,1290.0,3710.0,2.8,21.7,0.24,0.64,11,2,티츄,680.0
3230,블리츠,18700.0,7560.0,2.8,23.9,0.02,0.35,15,3,블리츠,1450.0
3231,의학용어,8650.0,17600.0,2.0,5.0,0.03,0.04,12,2,의학용어,1130.0
3232,정다면체,1160.0,3910.0,0.0,1.0,0.0,0.03,3,3,정다면체,910.0
3233,시장놀이,1390.0,1620.0,0.0,0.3,0.0,0.03,3,3,시장놀이,1450.0
3234,골드버그,1490.0,4940.0,0.7,1.0,0.05,0.03,15,3,골드버그,860.0
3235,색종이접기,1090.0,7860.0,1.3,25.3,0.14,0.35,15,3,색종이접기,1420.0
3236,푸에르토리코,8550.0,39200.0,0.3,1.0,0.01,0.01,3,3,푸에르토리코,930.0
3237,풍선아트,1170.0,5100.0,7.5,46.3,0.65,0.98,15,3,풍선아트,1670.0
3238,비밀의집,7730.0,30000.0,0.0,1.7,0.0,0.01,3,3,비밀의집,610.0
3239,나의문화유산답사기,3050.0,22700.0,5.7,190.1,0.2,0.96,10,2,나의문화유산답사기,1610.0
3240,시나공,8290.0,3350.0,6.0,0.3,0.08,0.02,8,2,시나공,730.0
3241,전한길한국사,1240.0,3950.0,0.2,134.5,0.02,3.65,12,2,전한길한국사,1320.0
3242,참을수없는존재의가벼움,2600.0,9980.0,2.3,2.3,0.1,0.03,9,2,참을수없는존재의가벼움,990.0
3243,사람은무엇으로사는가,2100.0,6410.0,0.9,0.7,0.05,0.02,10,2,사람은무엇으로사는가,1100.0
3244,푸른사자와니니,1510.0,7640.0,2.1,71.2,0.15,0.99,12,2,푸른사자와니니,2210.0
3245,변신,5320.0,27300.0,0.3,0.7,0.01,0.01,3,3,변신,1070.0
3246,역사란무엇인가,1160.0,2020.0,1.7,0.0,0.15,0.0,6,2,역사란무엇인가,1060.0
3247,카네기인간관계론,1270.0,4570.0,0.8,10.7,0.07,0.25,12,2,카네기인간관계론,1160.0
3248,장미의이름,1120.0,3260.0,0.7,0.3,0.07,0.02,9,2,장미의이름,880.0
3249,알,3320.0,8570.0,0.9,1.3,0.03,0.02,11,2,알,850.0
3250,고사성어,4010.0,15200.0,1.1,0.7,0.03,0.01,12,2,고사성어,1110.0
3251,김종국,18700.0,169700.0,0.7,18.7,0.01,0.02,3,3,김종국,220.0
3252,메가공무원,38800.0,69500.0,12.7,1.0,0.04,0.01,8,2,메가공무원,640.0
3253,유교,3410.0,9830.0,0.0,0.0,0.0,0.0,3,3,유교,810.0
3254,도교,1680.0,5460.0,0.6,1.3,0.04,0.03,7,2,도교,1060.0
3255,천도교,1300.0,5510.0,0.0,2.5,0.0,0.06,2,2,천도교,710.0
3256,다큐멘터리,2960.0,6180.0,0.6,2.0,0.03,0.04,12,2,다큐멘터리,1100.0
3257,메타데이터,1920.0,1590.0,0.0,0.0,0.0,0.0,3,3,메타데이터,1090.0
3258,중력,2880.0,9120.0,1.3,0.3,0.05,0.01,3,3,중력,940.0
3259,아름다운샘,1270.0,1870.0,0.4,0.3,0.04,0.02,5,2,아름다운샘,1100.0
3260,아우구스티누스,1230.0,2990.0,0.0,0.0,0.0,0.0,3,3,아우구스티누스,1020.0
